,B,I,,,,
,35.10379,-11.93206,,,,
,35.12821,-11.98774,,,,
,35.15263,-12.0528,,,,
,35.17705,-12.0641,,,,
,35.20147,-12.07654,,,,
,35.22589,-12.14381,,,,
,35.25031,-12.27329,,,,
,35.27473,-12.40373,,,,
,35.29915,-12.47459,,,,
,35.32357,-12.48299,,,,
,35.34799,-12.43141,,,,
,35.37241,-12.3523,,,,
,35.39683,-12.27914,,,,
,35.42125,-12.22481,,,,
,35.44567,-12.19246,,,,
,35.47009,-12.17268,,,,
,35.49451,-12.13287,,,,
,35.51893,-12.07181,,,,
,35.54335,-12.07142,,,,
,35.56777,-12.12123,,,,
,35.59219,-12.16941,,,,
,35.61661,-12.17501,,,,
,35.64103,-12.14569,,,,
,35.66545,-12.06552,,,,
,35.68987,-11.98567,,,,
,35.71429,-11.92479,,,,
,35.73871,-11.89907,,,,
,35.76313,-11.87909,,,,
,35.78755,-11.82446,,,,
,35.81197,-11.77349,,,,
,35.83639,-11.72783,,,,
,35.86081,-11.6493,,,,
,35.88523,-11.54604,,,,
,35.90965,-11.41485,,,,
,35.93407,-11.23904,,,,
,35.95849,-11.06669,,,,
,35.98291,-10.92268,,,,
,36.00733,-10.79167,,,,
,36.03175,-10.63122,,,,
,36.05617,-10.49386,,,,
,36.08059,-10.37256,,,,
,36.10501,-10.26292,,,,
,36.12943,-10.19917,,,,
,36.15385,-10.22819,,,,
,36.17827,-10.32782,,,,
,36.20269,-10.46828,,,,
,36.22711,-10.65403,,,,
,36.25153,-10.87338,,,,
,36.27595,-11.00443,,,,
,36.30037,-11.11276,,,,
,36.32479,-11.2752,,,,
,36.34921,-11.44472,,,,
,36.37363,-11.59707,,,,
,36.39805,-11.75025,,,,
,36.42247,-11.87614,,,,
,36.44689,-11.9332,,,,
,36.47131,-11.98966,,,,
,36.49573,-12.04293,,,,
,36.52015,-12.04034,,,,
,36.54457,-11.98429,,,,
,36.56899,-11.90596,,,,
,36.59341,-11.82189,,,,
,36.61783,-11.76207,,,,
,36.64225,-11.76533,,,,
,36.66667,-11.7995,,,,
,36.69109,-11.89109,,,,
,36.71551,-11.98371,,,,
,36.73993,-12.08354,,,,
,36.76435,-12.1824,,,,
,36.78877,-12.2668,,,,
,36.81319,-12.35762,,,,
,36.83761,-12.41608,,,,
,36.86203,-12.41473,,,,
,36.88645,-12.40454,,,,
,36.91087,-12.37768,,,,
,36.93529,-12.33262,,,,
,36.95971,-12.24592,,,,
,36.98413,-12.1275,,,,
,37.00855,-12.0514,,,,
,37.03297,-11.98699,,,,
,37.05739,-11.90833,,,,
,37.08181,-11.84574,,,,
,37.10623,-11.82607,,,,
,37.13065,-11.81568,,,,
,37.15507,-11.87182,,,,
,37.17949,-12.02561,,,,
,37.20391,-12.18041,,,,
,37.22833,-12.28258,,,,
,37.25275,-12.41759,,,,
,37.27717,-12.52955,,,,
,37.30159,-12.58818,,,,
,37.32601,-12.6317,,,,
,37.35043,-12.64651,,,,
,37.37485,-12.59934,,,,
,37.39927,-12.5093,,,,
,37.42369,-12.44497,,,,
,37.44811,-12.42897,,,,
,37.47253,-12.42292,,,,
,37.49695,-12.37133,,,,
,37.52137,-12.28042,,,,
,37.54579,-12.19167,,,,
,37.57021,-12.09745,,,,
,37.59463,-12.03412,,,,
,37.61905,-11.93881,,,,
,37.64347,-11.82505,,,,
,37.66789,-11.7328,,,,
,37.69231,-11.64973,,,,
,37.71673,-11.55759,,,,
,37.74115,-11.4265,,,,
,37.76557,-11.24355,,,,
,37.78999,-11.02496,,,,
,37.81441,-10.80272,,,,
,37.83883,-10.53446,,,,
,37.86325,-10.27042,,,,
,37.88767,-10.02036,,,,
,37.91209,-9.806828,,,,
,37.93651,-9.59401,,,,
,37.96093,-9.371549,,,,
,37.98535,-9.167606,,,,
,38.00977,-8.952725,,,,
,38.03419,-8.779555,,,,
,38.05861,-8.650389,,,,
,38.08303,-8.533079,,,,
,38.10745,-8.421678,,,,
,38.13187,-8.338142,,,,
,38.15629,-8.23523,,,,
,38.18071,-8.095141,,,,
,38.20513,-7.954074,,,,
,38.22955,-7.814248,,,,
,38.25397,-7.710942,,,,
,38.27839,-7.658744,,,,
,38.30281,-7.659648,,,,
,38.32723,-7.671726,,,,
,38.35165,-7.665946,,,,
,38.37607,-7.68752,,,,
,38.40049,-7.739602,,,,
,38.42491,-7.785336,,,,
,38.44933,-7.872417,,,,
,38.47375,-7.963737,,,,
,38.49817,-8.034433,,,,
,38.52259,-8.095975,,,,
,38.54701,-8.243481,,,,
,38.57143,-8.476005,,,,
,38.59585,-8.709799,,,,
,38.62027,-8.867477,,,,
,38.64469,-8.971087,,,,
,38.66911,-9.045332,,,,
,38.69353,-9.148628,,,,
,38.71795,-9.228835,,,,
,38.74237,-9.261266,,,,
,38.76679,-9.275099,,,,
,38.79121,-9.310112,,,,
,38.81563,-9.332492,,,,
,38.84005,-9.383822,,,,
,38.86447,-9.430233,,,,
,38.88889,-9.494252,,,,
,38.91331,-9.616498,,,,
,38.93773,-9.781046,,,,
,38.96215,-9.972925,,,,
,38.98657,-10.12868,,,,
,39.01099,-10.23244,,,,
,39.03541,-10.29204,,,,
,39.05983,-10.36341,,,,
,39.08425,-10.45861,,,,
,39.10867,-10.56025,,,,
,39.13309,-10.62075,,,,
,39.15751,-10.65323,,,,
,39.18193,-10.64132,,,,
,39.20635,-10.60796,,,,
,39.23077,-10.56439,,,,
,39.25519,-10.49116,,,,
,39.27961,-10.40257,,,,
,39.30403,-10.31562,,,,
,39.32845,-10.27116,,,,
,39.35287,-10.2422,,,,
,39.37729,-10.19229,,,,
,39.40171,-10.08889,,,,
,39.42613,-9.96394,,,,
,39.45055,-9.863317,,,,
,39.47497,-9.804467,,,,
,39.49939,-9.763185,,,,
,39.52381,-9.72868,,,,
,39.54823,-9.698629,,,,
,39.57265,-9.62189,,,,
,39.59707,-9.491496,,,,
,39.62149,-9.377826,,,,
,39.64591,-9.291884,,,,
,39.67033,-9.238672,,,,
,39.69475,-9.19191,,,,
,39.71917,-9.174413,,,,
,39.74359,-9.173206,,,,
,39.76801,-9.127556,,,,
,39.79243,-8.966152,,,,
,39.81685,-8.75599,,,,
,39.84127,-8.567339,,,,
,39.86569,-8.370603,,,,
,39.89011,-8.197644,,,,
,39.91453,-8.092631,,,,
,39.93895,-8.030253,,,,
,39.96337,-7.940098,,,,
,39.98779,-7.807809,,,,
,40.01221,-7.673636,,,,
,40.03663,-7.527625,,,,
,40.06105,-7.388891,,,,
,40.08547,-7.2969,,,,
,40.10989,-7.212483,,,,
,40.13431,-7.09876,,,,
,40.15873,-6.90901,,,,
,40.18315,-6.711866,,,,
,40.20757,-6.590897,,,,
,40.23199,-6.524784,,,,
,40.25641,-6.525457,,,,
,40.28083,-6.615558,,,,
,40.30525,-6.749797,,,,
,40.32967,-6.888009,,,,
,40.35409,-7.015517,,,,
,40.37851,-7.195605,,,,
,40.40293,-7.422063,,,,
,40.42735,-7.598657,,,,
,40.45177,-7.736621,,,,
,40.47619,-7.865648,,,,
,40.50061,-7.955737,,,,
,40.52503,-8.025565,,,,
,40.54945,-8.063664,,,,
,40.57387,-8.081216,,,,
,40.59829,-8.097202,,,,
,40.62271,-8.106963,,,,
,40.64713,-8.109817,,,,
,40.67155,-8.087247,,,,
,40.69597,-8.05254,,,,
,40.72039,-8.016633,,,,
,40.74481,-7.938918,,,,
,40.76923,-7.801258,,,,
,40.79365,-7.680079,,,,
,40.81807,-7.617694,,,,
,40.84249,-7.550384,,,,
,40.86691,-7.462836,,,,
,40.89133,-7.351489,,,,
,40.91575,-7.246718,,,,
,40.94017,-7.179974,,,,
,40.96459,-7.098193,,,,
,40.98901,-6.946804,,,,
,41.01343,-6.770246,,,,
,41.03785,-6.63178,,,,
,41.06227,-6.507997,,,,
,41.08669,-6.391155,,,,
,41.11111,-6.338906,,,,
,41.13553,-6.285105,,,,
,41.15995,-6.209652,,,,
,41.18437,-6.103244,,,,
,41.20879,-5.983524,,,,
,41.23321,-5.839389,,,,
,41.25763,-5.701562,,,,
,41.28205,-5.643789,,,,
,41.30647,-5.649091,,,,
,41.33089,-5.621042,,,,
,41.35531,-5.522552,,,,
,41.37973,-5.3861,,,,
,41.40415,-5.196863,,,,
,41.42857,-4.987265,,,,
,41.45299,-4.831803,,,,
,41.47741,-4.699259,,,,
,41.50183,-4.632569,,,,
,41.52625,-4.603861,,,,
,41.55067,-4.584499,,,,
,41.57509,-4.558948,,,,
,41.59951,-4.55282,,,,
,41.62393,-4.546086,,,,
,41.64835,-4.569618,,,,
,41.67277,-4.580163,,,,
,41.69719,-4.573291,,,,
,41.72161,-4.562135,,,,
,41.74603,-4.597583,,,,
,41.77045,-4.70236,,,,
,41.79487,-4.79543,,,,
,41.81929,-4.831207,,,,
,41.84371,-4.794108,,,,
,41.86813,-4.795464,,,,
,41.89255,-4.816195,,,,
,41.91697,-4.901904,,,,
,41.94139,-5.060246,,,,
,41.96581,-5.242558,,,,
,41.99023,-5.44609,,,,
,42.01465,-5.632312,,,,
,42.03907,-5.750099,,,,
,42.06349,-5.847602,,,,
,42.08791,-5.895713,,,,
,42.11233,-5.890804,,,,
,42.13675,-5.861286,,,,
,42.16117,-5.883695,,,,
,42.18559,-5.933194,,,,
,42.21001,-5.98993,,,,
,42.23443,-6.057389,,,,
,42.25885,-6.185661,,,,
,42.28327,-6.308651,,,,
,42.30769,-6.387383,,,,
,42.33211,-6.410768,,,,
,42.35653,-6.368288,,,,
,42.38095,-6.322265,,,,
,42.40537,-6.309619,,,,
,42.42979,-6.321349,,,,
,42.45421,-6.346112,,,,
,42.47863,-6.357753,,,,
,42.50305,-6.403975,,,,
,42.52747,-6.484695,,,,
,42.55189,-6.540843,,,,
,42.57631,-6.634007,,,,
,42.60073,-6.741,,,,
,42.62515,-6.802886,,,,
,42.64957,-6.838923,,,,
,42.67399,-6.885783,,,,
,42.69841,-6.915703,,,,
,42.72283,-6.902864,,,,
,42.74725,-6.863054,,,,
,42.77167,-6.766716,,,,
,42.79609,-6.61648,,,,
,42.82051,-6.411024,,,,
,42.84493,-6.23729,,,,
,42.86935,-6.070859,,,,
,42.89377,-5.894008,,,,
,42.91819,-5.772828,,,,
,42.94261,-5.677407,,,,
,42.96703,-5.546472,,,,
,42.99145,-5.386753,,,,
,43.01587,-5.240476,,,,
,43.04029,-5.181792,,,,
,43.06471,-5.161715,,,,
,43.08913,-5.115605,,,,
,43.11355,-5.042309,,,,
,43.13797,-5.019952,,,,
,43.16239,-5.088534,,,,
,43.18681,-5.182147,,,,
,43.21123,-5.269622,,,,
,43.23565,-5.366368,,,,
,43.26007,-5.317101,,,,
,43.28449,-5.199438,,,,
,43.30891,-5.122541,,,,
,43.33333,-5.112394,,,,
,43.35775,-5.060164,,,,
,43.38217,-5.05006,,,,
,43.40659,-5.084166,,,,
,43.43101,-5.152287,,,,
,43.45543,-5.166701,,,,
,43.47985,-5.14259,,,,
,43.50427,-5.085673,,,,
,43.52869,-5.052641,,,,
,43.55311,-5.010933,,,,
,43.57753,-4.987812,,,,
,43.60195,-5.021746,,,,
,43.62637,-5.032501,,,,
,43.65079,-5.010503,,,,
,43.67521,-4.999112,,,,
,43.69963,-5.036157,,,,
,43.72405,-5.100551,,,,
,43.74847,-5.22761,,,,
,43.77289,-5.441693,,,,
,43.79731,-5.703382,,,,
,43.82173,-5.983498,,,,
,43.84615,-6.276308,,,,
,43.87057,-6.539163,,,,
,43.89499,-6.735817,,,,
,43.91941,-6.879013,,,,
,43.94383,-7.018595,,,,
,43.96825,-7.072126,,,,
,43.99267,-7.056706,,,,
,44.01709,-6.999761,,,,
,44.04151,-6.999744,,,,
,44.06593,-7.06596,,,,
,44.09035,-7.107968,,,,
,44.11477,-7.063116,,,,
,44.13919,-7.039976,,,,
,44.16361,-7.042447,,,,
,44.18803,-7.034928,,,,
,44.21245,-7.00344,,,,
,44.23687,-6.95353,,,,
,44.26129,-6.82801,,,,
,44.28571,-6.639737,,,,
,44.31013,-6.442838,,,,
,44.33455,-6.264769,,,,
,44.35897,-6.087018,,,,
,44.38339,-5.916498,,,,
,44.40781,-5.73971,,,,
,44.43223,-5.549059,,,,
,44.45665,-5.371135,,,,
,44.48107,-5.168199,,,,
,44.50549,-4.969727,,,,
,44.52991,-4.829364,,,,
,44.55433,-4.718843,,,,
,44.57875,-4.629074,,,,
,44.60317,-4.610321,,,,
,44.62759,-4.632424,,,,
,44.65201,-4.683374,,,,
,44.67643,-4.667041,,,,
,44.70085,-4.612939,,,,
,44.72527,-4.579231,,,,
,44.74969,-4.514601,,,,
,44.77411,-4.466054,,,,
,44.79853,-4.50606,,,,
,44.82295,-4.569644,,,,
,44.84737,-4.622775,,,,
,44.87179,-4.665144,,,,
,44.89621,-4.689001,,,,
,44.92063,-4.693787,,,,
,44.94505,-4.716211,,,,
,44.96947,-4.711104,,,,
,44.99389,-4.651035,,,,
,45.01832,-4.603344,,,,
,45.04274,-4.572996,,,,
,45.06716,-4.544566,,,,
,45.09158,-4.578079,,,,
,45.116,-4.610394,,,,
,45.14042,-4.614562,,,,
,45.16484,-4.641961,,,,
,45.18926,-4.681238,,,,
,45.21368,-4.714498,,,,
,45.2381,-4.77621,,,,
,45.26252,-4.821926,,,,
,45.28694,-4.843016,,,,
,45.31136,-4.836445,,,,
,45.33578,-4.817758,,,,
,45.3602,-4.788884,,,,
,45.38462,-4.79189,,,,
,45.40904,-4.836887,,,,
,45.43346,-4.91754,,,,
,45.45788,-4.98114,,,,
,45.4823,-5.020069,,,,
,45.50672,-5.008737,,,,
,45.53114,-4.968287,,,,
,45.55556,-4.898828,,,,
,45.57998,-4.823551,,,,
,45.6044,-4.763547,,,,
,45.62882,-4.669997,,,,
,45.65324,-4.522229,,,,
,45.67766,-4.420273,,,,
,45.70208,-4.375619,,,,
,45.7265,-4.351172,,,,
,45.75092,-4.262655,,,,
,45.77534,-4.128691,,,,
,45.79976,-3.982591,,,,
,45.82418,-3.777371,,,,
,45.8486,-3.579283,,,,
,45.87302,-3.366616,,,,
,45.89744,-3.179512,,,,
,45.92186,-3.095057,,,,
,45.94628,-3.075541,,,,
,45.9707,-3.039095,,,,
,45.99512,-2.974228,,,,
,46.01954,-2.897903,,,,
,46.04396,-2.856657,,,,
,46.06838,-2.803851,,,,
,46.0928,-2.719291,,,,
,46.11722,-2.669666,,,,
,46.14164,-2.672467,,,,
,46.16606,-2.712172,,,,
,46.19048,-2.715547,,,,
,46.2149,-2.678491,,,,
,46.23932,-2.652561,,,,
,46.26374,-2.665791,,,,
,46.28816,-2.715903,,,,
,46.31258,-2.824999,,,,
,46.337,-2.968803,,,,
,46.36142,-3.085435,,,,
,46.38584,-3.159982,,,,
,46.41026,-3.294311,,,,
,46.43468,-3.475346,,,,
,46.4591,-3.632326,,,,
,46.48352,-3.793013,,,,
,46.50794,-3.976774,,,,
,46.53236,-4.14138,,,,
,46.55678,-4.254471,,,,
,46.5812,-4.384046,,,,
,46.60562,-4.55874,,,,
,46.63004,-4.737909,,,,
,46.65446,-4.897138,,,,
,46.67888,-4.995516,,,,
,46.7033,-5.107699,,,,
,46.72772,-5.275926,,,,
,46.75214,-5.525936,,,,
,46.77656,-5.8163,,,,
,46.80098,-6.094378,,,,
,46.8254,-6.338384,,,,
,46.84982,-6.529877,,,,
,46.87424,-6.687834,,,,
,46.89866,-6.845955,,,,
,46.92308,-6.966858,,,,
,46.9475,-7.014791,,,,
,46.97192,-7.01882,,,,
,46.99634,-7.012229,,,,
,47.02076,-6.953837,,,,
,47.04518,-6.94148,,,,
,47.0696,-6.959843,,,,
,47.09402,-6.969182,,,,
,47.11844,-7.022096,,,,
,47.14286,-7.048544,,,,
,47.16728,-7.029215,,,,
,47.1917,-7.000318,,,,
,47.21612,-6.948876,,,,
,47.24054,-6.872007,,,,
,47.26496,-6.744108,,,,
,47.28938,-6.58823,,,,
,47.3138,-6.424958,,,,
,47.33822,-6.274726,,,,
,47.36264,-6.114344,,,,
,47.38706,-5.895265,,,,
,47.41148,-5.637987,,,,
,47.4359,-5.392629,,,,
,47.46032,-5.138507,,,,
,47.48474,-4.883335,,,,
,47.50916,-4.646238,,,,
,47.53358,-4.440795,,,,
,47.558,-4.233883,,,,
,47.58242,-3.992536,,,,
,47.60684,-3.727828,,,,
,47.63126,-3.468031,,,,
,47.65568,-3.246854,,,,
,47.6801,-3.092772,,,,
,47.70452,-3.013408,,,,
,47.72894,-2.98633,,,,
,47.75336,-2.954375,,,,
,47.77778,-2.887377,,,,
,47.8022,-2.833743,,,,
,47.82662,-2.805452,,,,
,47.85104,-2.783074,,,,
,47.87546,-2.705678,,,,
,47.89988,-2.61452,,,,
,47.9243,-2.569395,,,,
,47.94872,-2.513312,,,,
,47.97314,-2.474506,,,,
,47.99756,-2.41396,,,,
,48.02198,-2.242705,,,,
,48.0464,-2.01286,,,,
,48.07082,-1.822599,,,,
,48.09524,-1.669204,,,,
,48.11966,-1.629801,,,,
,48.14408,-1.732324,,,,
,48.1685,-1.812199,,,,
,48.19292,-1.845575,,,,
,48.21734,-1.906984,,,,
,48.24176,-1.958037,,,,
,48.26618,-2.003993,,,,
,48.2906,-2.027459,,,,
,48.31502,-2.047545,,,,
,48.33944,-2.04903,,,,
,48.36386,-2.045636,,,,
,48.38828,-2.085682,,,,
,48.4127,-2.114346,,,,
,48.43712,-2.13434,,,,
,48.46154,-2.157471,,,,
,48.48596,-2.18197,,,,
,48.51038,-2.186078,,,,
,48.5348,-2.201214,,,,
,48.55922,-2.21927,,,,
,48.58364,-2.207904,,,,
,48.60806,-2.227961,,,,
,48.63248,-2.237894,,,,
,48.6569,-2.226482,,,,
,48.68132,-2.215608,,,,
,48.70574,-2.218754,,,,
,48.73016,-2.226276,,,,
,48.75458,-2.178537,,,,
,48.779,-2.119949,,,,
,48.80342,-2.078606,,,,
,48.82784,-2.074539,,,,
,48.85226,-2.080979,,,,
,48.87668,-2.04598,,,,
,48.9011,-2.056398,,,,
,48.92552,-2.089562,,,,
,48.94994,-2.065332,,,,
,48.97436,-1.972478,,,,
,48.99878,-1.843215,,,,
,49.0232,-1.684689,,,,
,49.04762,-1.493452,,,,
,49.07204,-1.288484,,,,
,49.09646,-1.084592,,,,
,49.12088,-0.8088674,,,,
,49.1453,-0.518616,,,,
,49.16972,-0.2115566,,,,
,49.19414,0.1143721,,,,
,49.21856,0.4115448,,,,
,49.24298,0.6291832,,,,
,49.2674,0.8241304,,,,
,49.29182,1.010905,,,,
,49.31624,1.131538,,,,
,49.34066,1.261261,,,,
,49.36508,1.451184,,,,
,49.3895,1.647304,,,,
,49.41392,1.810768,,,,
,49.43834,1.973609,,,,
,49.46276,2.133915,,,,
,49.48718,2.240804,,,,
,49.5116,2.326361,,,,
,49.53602,2.404328,,,,
,49.56044,2.45833,,,,
,49.58486,2.469911,,,,
,49.60928,2.461333,,,,
,49.6337,2.532937,,,,
,49.65812,2.648654,,,,
,49.68254,2.734967,,,,
,49.70696,2.821719,,,,
,49.73138,2.929128,,,,
,49.7558,3.011572,,,,
,49.78022,3.084686,,,,
,49.80464,3.156057,,,,
,49.82906,3.20649,,,,
,49.85348,3.206951,,,,
,49.8779,3.177879,,,,
,49.90232,3.130532,,,,
,49.92674,3.019614,,,,
,49.95116,2.885856,,,,
,49.97558,2.86862,,,,
,50,2.874808,,,,
